PROLIFIC_PID,story,summary,game,words
6785ccb2f23e7fb962d9119e,bonus,"Summary: Steve and his team were awarded performance bonuses dur to their excellent work. Steve was asked to decided whether to keep the entire bonus or share some with his teammate Max.

I think he should share it!",dgkw,38
67df93c834bcccef57e0e5b8,bonus,"After an intense week of working, Steve and his team were awarded a bonus but the award was fully given to Steve and asked to decide if he wanted to share to give some to his team mate Max.",dgkw,39
61155a7ed7bb8ba7da579301,bonus,"Steve has the opportunity to share the bonus with his teammate Max, or he can keep the full bonus for himself.",dglt,21
5d847ac9be4b0b00188463d7,aid,"James was going through a rough period financially and decided to apply for a government assistance program. Months later he was accepted, and after seeing that his neighbor was denied for this program, he's undecided on whether or not he should keep the money for himself or give away some of it.",dgkw,52
657619485d6869976045a220,aid,"James struggled to make ends meet, but received notification that he had qualified for financial assistance. When he went out to collect the assistance, he met his neighbor who is in a very similar dire financial situation but was not approved for financial assistance, which caused James to wonder whether he should share some of his assistance with his neighbor.",dgkw,60
5bd7169c6d82850001257d57,aid,"James and his neighbor, Mark, who was just an acquaintance, both applied for aid. James was selected to receive the full amount; Mark wasn't selected to receive any. James had to decide whether to share with Mark, who was obviously also struggling, or keep it all for himself.",dgkw,48
66635c83f5efa5f9a9ea12eb,aid,"James had applied for a government grant to help in hard times and been accepted. His neighbour Mark, had applied but not been accepted. James felt there was a choice of whether or not to share the money with his neighbour.",dglt,41
5b2eae5577b17f0001c037af,bonus,"After two weeks preparation, Steve and his team were awarded a performance bonus for exceeding their sales target. Steve was told by the director that he could keep the bonus as he was the team leader, or he could giver a portion to his teammate who significantly helped him.",dglt,49
65ecf22abc066fbabecdea60,bonus,Steve's team was awarded a bonus for exceeding their sales target. He could keep the bonus for himself or choose to share it with his teammate Max.,dgkw,27
63174af7d57182f9bf90c094,bonus,Steve's team was awarded a performance bonus. Steve then had the choice how to split the bonus where he could keep it all for himself or share it with other people who contributed significantly to the team's success ,dgkw,38
5cf551508926360018a5e9ff,aid,"James had no money and was selected for government assistance. His neighbor, Mark, hadn't been chosen and James wondered if he should share his newfound money.",dglt,26
6676d4e06b70d83fbaa6e359,aid,James recieved notice of government financial assistance at a time he was struggling financially. He learned an equaintance applied but didnt get approved. He has to make a decision whether to help that person out. ,dgkw,35
580cab86b869700001d71628,aid,James was struggling paying for basic necessities and qualified and got government assistance although Mark did not. Now James wondered should he keep all the money for himeslf or split with Mark. Mark is only an acquaintance.,dglt,37
65312c849894e46849dda502,bonus,"Steve is a team leader and after working hard and exceeding sales targets he was awarded a bonus.  He has the option to either keep all the bonus for himself or to share it with a colleague, Max, who also worked very hard to ensure success.",dglt,46
692769aaa410d44da4ce718b,aid,"James was going through financial difficulty and was notified he received government assistance. When he went to collect the funds, he saw his neighbor Mark, who didn't receive any assistance. Now, James is struggling with whether or not he should help Mark out financially. ",dgkw,44
660604f1a9c44af2909516f6,aid,"James received an unexpected email from a government welfare agency he applied to months ago and was selected for financial assistance. Mark, a friend of James did not get accepted and James is thinking if he should give some to his friend that is also struggling.",dglt,46
6290de7fb740c5593c1c37c7,aid,"James was struggling financially and was surprised to be contacted about being eligible for government help. He feels guilty, however, because his neighbour Mark was not eligible. ",dgkw,27
56a7da16c89737000b22953c,aid,James and Mark are neighbours but not friends. Both are struggling for money and have applied for government welfare payments. James has been granted a payment but Mark hasn't. James must decide what to do and whether to share his. ,dglt,40
62b5edc0f30897b95f76308b,bonus,"Steve's team were awarded a performance bonus for exceeding their sales target. Steve had worked hard, and appreciated the recognition. Steve was called by his director, who explained that Steve could keep the full bonus or choose to share it with his teammate, Max. Steve had to decide what to do next, recognising the fact that Max had made a real effort, too.",dglt,63
62a1979157e5b6c9a24af760,bonus,"Steve and his team have been working very hard to reach their sales target, everyone has worked towards this. As they have exceeded the target the director has given Steve a bonus and told him he can share this if he wishes. If I were Steve I would split the bonus between the team so everyone, including myself get the same bonus. ",dgkw,62
5f56ca855ac4f51358ab03ca,aid,"James was having financial trouble, then he was awarded financial assistance and now faces a choice whether to give some to his neighbor who was also facing difficulty.",dglt,28
64d5092cd7108d1abc6031e9,aid,"James was having a rough go of it financially and struggled to make ends meet and had no savings, but one morning he received a message from a welfare agency that he'd been selected for assistance, but James remembered that his neighbor Mark had also applied and wasn't selected.  James had a choice of whether to give Mark some of the money or keep it for himself",dgkw,67
