within_hp_id,source_study,source_row,PROLIFIC_PID,subject_id,game,Market,trial_order,anchor_allocation_kept,memory_source_column,memory,kw_dummy,market_x_kw,treatment_cell,anchor_share_sent,memory_key,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,category_num,category,classification_origin
WHP03701,control_kwlt,272,66c3578812da7fda730611d2,control_kwlt::66c3578812da7fda730611d2,lt,0,2,4.0,memory_lt_$4,Giving my money to charity and having nothing left for myself.,0,0,lt_control,0.6666666666666666,giving my money to charity and having nothing left for myself.,6.0,0.5,I know this will give us both an equal amount of $6 each. I would hope someone would be fair if their decision affected my payment.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03702,control_kwlt,272,66c3578812da7fda730611d2,control_kwlt::66c3578812da7fda730611d2,lt,0,2,6.0,memory_lt_$2,Donating a small portion of money to someone in need such as an organization that helps animals.,0,0,lt_control,0.5,donating a small portion of money to someone in need such as an organization that helps animals.,6.0,0.5,I know this will give us both an equal amount of $6 each. I would hope someone would be fair if their decision affected my payment.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03703,control_kwlt,272,66c3578812da7fda730611d2,control_kwlt::66c3578812da7fda730611d2,lt,0,2,8.0,memory_lt_$0,Not giving anything for a group gift.,0,0,lt_control,0.3333333333333333,not giving anything for a group gift.,6.0,0.5,I know this will give us both an equal amount of $6 each. I would hope someone would be fair if their decision affected my payment.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03704,control_kwlt,272,66c3578812da7fda730611d2,control_kwlt::66c3578812da7fda730611d2,lt,0,2,12.0,memory_lt_-$4,Buying a coffee when I didnt have the money to do so.,0,0,lt_control,0.0,buying a coffee when i didnt have the money to do so.,6.0,0.5,I know this will give us both an equal amount of $6 each. I would hope someone would be fair if their decision affected my payment.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP03705,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,lt,0,1,4.0,memory_lt_$4,Family or friend gesture,0,0,lt_control,0.6666666666666666,family or friend gesture,8.0,0.3333333333333333,"the fact I was given more is irrelevant, i don't know the other person,.",No clear justification,0,1,Moral,gpt_5_6_subagent_rowwise
WHP03706,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,lt,0,1,6.0,memory_lt_$2,generous gesture to someone,0,0,lt_control,0.5,generous gesture to someone,8.0,0.3333333333333333,"the fact I was given more is irrelevant, i don't know the other person,.",No clear justification,0,1,Moral,gpt_5_6_subagent_rowwise
WHP03707,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,lt,0,1,8.0,memory_lt_$0,someone you really don't know,0,0,lt_control,0.3333333333333333,someone you really don't know,8.0,0.3333333333333333,"the fact I was given more is irrelevant, i don't know the other person,.",No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP03708,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,lt,0,1,12.0,memory_lt_-$4,almost stealing from someone,0,0,lt_control,0.0,almost stealing from someone,8.0,0.3333333333333333,"the fact I was given more is irrelevant, i don't know the other person,.",No clear justification,0,3,Self-interest,gpt_5_6_subagent_rowwise
WHP03709,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,kw,0,2,4.0,memory_kw_$8,"very generous offer, giving my money away",1,0,kw_control,0.6666666666666666,"very generous offer, giving my money away",11.0,0.0833333333333333,as a fellow participant they should receive something....but I am not that worried about them.,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP03710,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,kw,0,2,6.0,memory_kw_$6,giving to family,1,0,kw_control,0.5,giving to family,11.0,0.0833333333333333,as a fellow participant they should receive something....but I am not that worried about them.,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP03711,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,kw,0,2,8.0,memory_kw_$4,a very generous offer to someone I don't know,1,0,kw_control,0.3333333333333333,a very generous offer to someone i don't know,11.0,0.0833333333333333,as a fellow participant they should receive something....but I am not that worried about them.,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP03712,control_kwlt,128,66c715bdcfed428be15f400d,control_kwlt::66c715bdcfed428be15f400d,kw,0,2,12.0,memory_kw_$0,how you generally live your normal life,1,0,kw_control,0.0,how you generally live your normal life,11.0,0.0833333333333333,as a fellow participant they should receive something....but I am not that worried about them.,Self-interest,3,0,No clear justification,primary_agent_rowwise
WHP03713,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,kw,0,1,4.0,memory_kw_$8,Second mile giving in a church or non-profit.,1,0,kw_control,0.6666666666666666,second mile giving in a church or non-profit.,6.0,0.5,We are both doing equal work so equal pay.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03714,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,kw,0,1,6.0,memory_kw_$6,Split a dinner check equally.,1,0,kw_control,0.5,split a dinner check equally.,6.0,0.5,We are both doing equal work so equal pay.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03715,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,kw,0,1,8.0,memory_kw_$4,Divided with a finders fee for me.,1,0,kw_control,0.3333333333333333,divided with a finders fee for me.,6.0,0.5,We are both doing equal work so equal pay.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03716,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,kw,0,1,12.0,memory_kw_$0,"Having a business deal with Donald Thump. Sadly, I would be Thump.",1,0,kw_control,0.0,"having a business deal with donald thump. sadly, i would be thump.",6.0,0.5,We are both doing equal work so equal pay.,Moral,1,0,No clear justification,primary_agent_rowwise
WHP03717,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,lt,0,2,4.0,memory_lt_$4,Putting yourself in another person's shoes.,0,0,lt_control,0.6666666666666666,putting yourself in another person's shoes.,6.0,0.5,We are both doing the same amount of work in the survey.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP03718,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,lt,0,2,6.0,memory_lt_$2,Sharing equally.,0,0,lt_control,0.5,sharing equally.,6.0,0.5,We are both doing the same amount of work in the survey.,Moral,1,1,Moral,inherited_gpt_5_6_between
WHP03719,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,lt,0,2,8.0,memory_lt_$0,"Finder keeper, loser weeper.",0,0,lt_control,0.3333333333333333,"finder keeper, loser weeper.",6.0,0.5,We are both doing the same amount of work in the survey.,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP03720,control_kwlt,224,66c76d8601fd9674a3062c66,control_kwlt::66c76d8601fd9674a3062c66,lt,0,2,12.0,memory_lt_-$4,Stealing from someone.,0,0,lt_control,0.0,stealing from someone.,6.0,0.5,We are both doing the same amount of work in the survey.,Moral,1,3,Self-interest,inherited_gpt_5_6_between
WHP03721,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,lt,0,1,4.0,memory_lt_$4,Buying a colleague a starbucks coffee.,0,0,lt_control,0.6666666666666666,buying a colleague a starbucks coffee.,12.0,0.0,They started with nothing so they have not lost or profited. I have profited the most which sits ok with me.,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP03722,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,lt,0,1,6.0,memory_lt_$2,I find it similar to donating $2 to a charity I support.,0,0,lt_control,0.5,i find it similar to donating $2 to a charity i support.,12.0,0.0,They started with nothing so they have not lost or profited. I have profited the most which sits ok with me.,Self-interest,3,1,Moral,primary_agent_rowwise
WHP03723,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,lt,0,1,8.0,memory_lt_$0,They started with nothing so it wont affect them.,0,0,lt_control,0.3333333333333333,they started with nothing so it wont affect them.,12.0,0.0,They started with nothing so they have not lost or profited. I have profited the most which sits ok with me.,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP03724,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,lt,0,1,12.0,memory_lt_-$4,I find it similar to collecting my wages after a hard weeks work. Its what I deserve. I don't know if the other participant is a worker or not.,0,0,lt_control,0.0,i find it similar to collecting my wages after a hard weeks work. its what i deserve. i don't know if the other participant is a worker or not.,12.0,0.0,They started with nothing so they have not lost or profited. I have profited the most which sits ok with me.,Self-interest,3,1,Moral,primary_agent_rowwise
WHP03725,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,kw,0,2,4.0,memory_kw_$8,,1,0,kw_control,0.6666666666666666,,12.0,0.0,They started with nothing therefore they are no better or worse off so no harm done. I need the money more,Self-interest,3,0,No clear justification,empty_text
WHP03726,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,kw,0,2,6.0,memory_kw_$6,,1,0,kw_control,0.5,,12.0,0.0,They started with nothing therefore they are no better or worse off so no harm done. I need the money more,Self-interest,3,0,No clear justification,empty_text
WHP03727,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,kw,0,2,8.0,memory_kw_$4,,1,0,kw_control,0.3333333333333333,,12.0,0.0,They started with nothing therefore they are no better or worse off so no harm done. I need the money more,Self-interest,3,0,No clear justification,empty_text
WHP03728,control_kwlt,454,66c78c62b3a7d6a44ef5e96b,control_kwlt::66c78c62b3a7d6a44ef5e96b,kw,0,2,12.0,memory_kw_$0,,1,0,kw_control,0.0,,12.0,0.0,They started with nothing therefore they are no better or worse off so no harm done. I need the money more,Self-interest,3,0,No clear justification,empty_text
WHP03729,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,lt,0,1,4.0,memory_lt_$4,Splitting the bill,0,0,lt_control,0.6666666666666666,splitting the bill,8.0,0.3333333333333333,"I had £8. If the other participant was to put £-4 I would end up with £4. Therefore, if I don't transfer anything the best I could do is keep my £8 and the worst I could do is lose £-4 then end up with £4",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP03730,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,lt,0,1,6.0,memory_lt_$2,Buying someone a cup of coffee,0,0,lt_control,0.5,buying someone a cup of coffee,8.0,0.3333333333333333,"I had £8. If the other participant was to put £-4 I would end up with £4. Therefore, if I don't transfer anything the best I could do is keep my £8 and the worst I could do is lose £-4 then end up with £4",Self-interest,3,1,Moral,inherited_gpt_5_6_between
WHP03731,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,lt,0,1,8.0,memory_lt_$0,Each person paying their way,0,0,lt_control,0.3333333333333333,each person paying their way,8.0,0.3333333333333333,"I had £8. If the other participant was to put £-4 I would end up with £4. Therefore, if I don't transfer anything the best I could do is keep my £8 and the worst I could do is lose £-4 then end up with £4",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP03732,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,lt,0,1,12.0,memory_lt_-$4,The person paying for a coffee,0,0,lt_control,0.0,the person paying for a coffee,8.0,0.3333333333333333,"I had £8. If the other participant was to put £-4 I would end up with £4. Therefore, if I don't transfer anything the best I could do is keep my £8 and the worst I could do is lose £-4 then end up with £4",Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP03733,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,kw,0,2,4.0,memory_kw_$8,Buying someone a coffee and a cake,1,0,kw_control,0.6666666666666666,buying someone a coffee and a cake,6.0,0.5,"If the participant had nothing and I had £12. If they could not take anything away from me, I think its fair to split the money down the middle",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03734,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,kw,0,2,6.0,memory_kw_$6,Buying someone a coffee and bun to take away,1,0,kw_control,0.5,buying someone a coffee and bun to take away,6.0,0.5,"If the participant had nothing and I had £12. If they could not take anything away from me, I think its fair to split the money down the middle",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03735,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,kw,0,2,8.0,memory_kw_$4,Paying for a coffee for someone,1,0,kw_control,0.3333333333333333,paying for a coffee for someone,6.0,0.5,"If the participant had nothing and I had £12. If they could not take anything away from me, I think its fair to split the money down the middle",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP03736,control_kwlt,167,66cbb62255e119f746ff9694,control_kwlt::66cbb62255e119f746ff9694,kw,0,2,12.0,memory_kw_$0,Each person paying their way,1,0,kw_control,0.0,each person paying their way,6.0,0.5,"If the participant had nothing and I had £12. If they could not take anything away from me, I think its fair to split the money down the middle",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03737,control_kwlt,343,66ccf16c299b596f56830f1e,control_kwlt::66ccf16c299b596f56830f1e,lt,0,1,4.0,memory_lt_$4,Similar to life in some European countries where salaries are a bit more equalized,0,0,lt_control,0.6666666666666666,similar to life in some european countries where salaries are a bit more equalized,6.0,0.5,The allocation gives both of us an equal amount of money which seems fair,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03738,control_kwlt,343,66ccf16c299b596f56830f1e,control_kwlt::66ccf16c299b596f56830f1e,lt,0,1,6.0,memory_lt_$2,Similar to benefit programs in the U.S. They give you a bit of money but not enough to make a difference.,0,0,lt_control,0.5,similar to benefit programs in the u.s. they give you a bit of money but not enough to make a difference.,6.0,0.5,The allocation gives both of us an equal amount of money which seems fair,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP03739,control_kwlt,343,66ccf16c299b596f56830f1e,control_kwlt::66ccf16c299b596f56830f1e,lt,0,1,8.0,memory_lt_$0,Transferring 0 to the other participant is similar to life in the U.S.. Everyone out for themselves to earn the most most.,0,0,lt_control,0.3333333333333333,transferring 0 to the other participant is similar to life in the u.s.. everyone out for themselves to earn the most most.,6.0,0.5,The allocation gives both of us an equal amount of money which seems fair,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
