classification_id,memory_key,memory,category_num,classification_origin,category
WCLS00945,"agreeing to sell something for less than you first planned, for example lowering the price of a used bike because the buyer says they cannot afford the original amount","Agreeing to sell something for less than you first planned, for example lowering the price of a used bike because the buyer says they cannot afford the original amount",1,gpt_5_6_subagent_rowwise,Moral
WCLS00946,agreeing to the price set,agreeing to the price set,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00947,agreeing you have evenly spread costs with your friend,agreeing you have evenly spread costs with your friend,1,gpt_5_6_subagent_rowwise,Moral
WCLS00948,"allocating money for my rent and utilities, aka a majority of my earnings","Allocating money for my rent and utilities, aka a majority of my earnings",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00949,allocating money to my children and leaving less to myself.,Allocating money to my children and leaving less to myself.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00950,allowance for a child,Allowance for a child,1,gpt_5_6_subagent_rowwise,Moral
WCLS00951,allowing myself and the broker to take the same profit,Allowing myself and the broker to take the same profit,1,gpt_5_6_subagent_rowwise,Moral
WCLS00952,allowing others to contribute more for a night out than you do.,Allowing others to contribute more for a night out than you do.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00953,allowing someone to use an item ahead of you even though you really need to use it. you aren't giving it up entirely but you are sacrificing for the other person.,Allowing someone to use an item ahead of you even though you really need to use it. You aren't giving it up entirely but you are sacrificing for the other person.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00954,allowing someone with more funds to contribute more,Allowing someone with more funds to contribute more,1,gpt_5_6_subagent_rowwise,Moral
WCLS00955,allowing the broker to make a decent margin.,Allowing the broker to make a decent margin.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS00956,allowing the broker to take a larger profit for doing more work,Allowing the broker to take a larger profit for doing more work,1,gpt_5_6_subagent_rowwise,Moral
WCLS00957,allowing the other person to have more money than i do. the other person may need the money more.,allowing the other person to have more money than I do. The other person may need the money more.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00958,allowing the producer and broker to make money by allowing a mark up.,Allowing the producer and broker to make money by allowing a mark up.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS00959,almost being disconnected due to un paid bill,almost being disconnected due to un paid bill,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00960,almost being fraudulent or theft,Almost being fraudulent or theft,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00961,almost stealing from someone,almost stealing from someone,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00962,"also a friend, less likely to be someone unknown, but not impossible if they needed $6 for something specific.","Also a friend, less likely to be someone unknown, but not impossible if they needed $6 for something specific.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00963,also better than giving zero,Also better than giving zero,1,gpt_5_6_subagent_rowwise,Moral
WCLS00964,also losing money and not charging for the product which i am trying to sell,Also losing money and not charging for the product which I am trying to sell,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00965,"also, like covering the cost of a friend's meal.","Also, like covering the cost of a friend's meal.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00966,"although they are not equal, both participants were paid. it could be similar to workers receiving different wages.","Although they are not equal, both participants were paid. It could be similar to workers receiving different wages.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00967,altruism,Altruism,1,gpt_5_6_subagent_rowwise,Moral
WCLS00968,"altruism, giving the other participant more than you yourself get.","Altruism, giving the other participant more than you yourself get.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00969,amazon often changes their prices by this amount and more. recently some lotion that i wanted decreased by $4 so i decided to buy it.,Amazon often changes their prices by this amount and more. Recently some lotion that I wanted decreased by $4 so I decided to buy it.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00970,amazon price hike due to a big increase,Amazon price hike due to a big increase,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00971,"an 8 - 4 split, in my favour.","an 8 - 4 split, in my favour.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00972,"an 8 - 4 split, in my partners favour.","an 8 - 4 split, in my partners favour.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00973,an abundance of supply reducing the price,an abundance of supply reducing the price,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00974,an accurate choice that i would make,an accurate choice that i would make,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00975,"an acquaintance and i are at an adult book fair. i am more financially secure than this acquaintance, and i want them to be able to enjoy the book fair as much as me. i have $12 in cash that i was going to spend. i give them $6 so we have an equal amount of money to spend.","An acquaintance and I are at an adult book fair. I am more financially secure than this acquaintance, and I want them to be able to enjoy the book fair as much as me. I have $12 in cash that I was going to spend. I give them $6 so we have an equal amount of money to spend.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00976,"an acquaintance and i went out to eat, and split a meal. i received the check, but did not tell the acquaintance the accurate cost of the meal. the acquaintance ended up paying me $4 more than their share required.","An acquaintance and I went out to eat, and split a meal. I received the check, but did not tell the acquaintance the accurate cost of the meal. The acquaintance ended up paying me $4 more than their share required.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00977,an act of charity but maybe fair because the money was given to me,An act of charity but maybe fair because the money was given to me,1,gpt_5_6_subagent_rowwise,Moral
WCLS00978,an act of charity i would say,an act of charity i would say,1,gpt_5_6_subagent_rowwise,Moral
WCLS00979,"an act of desperation by a former employer, who was so anxious to generate some cash flow that he reduced the price of the new computer i was trying to sell to a point where neither he nor i actually earned anything from the sale. (i was not amused.)","An act of desperation by a former employer, who was so anxious to generate some cash flow that he reduced the price of the new computer I was trying to sell to a point where neither he nor I actually earned anything from the sale. (I was not amused.)",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00980,"an act of generosity, where if i am given a bigger slice of the cake, i decide to swap it with someone's smaller slice.","An act of generosity, where if I am given a bigger slice of the cake, I decide to swap it with someone's smaller slice.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00981,an action reflecting me,An action reflecting me,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00982,"an add on increase, there is a positive shift in the transfer.","An add on increase, there is a positive shift in the transfer.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00983,an added bonus.,An added bonus.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00984,an additional third of money,An additional third of money,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00985,an adjustment for some reason to have purpose of doing that.,An adjustment for some reason to have purpose of doing that.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00986,an adjustment of some reason,An adjustment of some reason,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00987,"an affluent person, for example a rich person, patronising a less rich person, who may, for example, be a poorer relative or an employee.","An affluent person, for example a rich person, patronising a less rich person, who may, for example, be a poorer relative or an employee.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00988,an amazon subscription,an amazon subscription,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00989,an april fools prank,An April Fools prank,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00990,an artist selling their work directly to the client for full market price.,An artist selling their work directly to the client for full market price.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00991,an average month with normal salary and no progress or loss.,an average month with normal salary and no progress or loss.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00992,an average priced sale item,An average priced sale item,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00993,an egregious error where the stock you bought is now 50% down.,an egregious error where the stock you bought is now 50% down.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS00994,an eight dollar gift.,An eight dollar gift.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00995,an employee gets a proposed fixed hourly payment for a contracted service and he or she accepts it without bargaining since the payment is reasonable given the effort to be made. it demonstrates contentment with the status quo and the lack of readiness to jeopardize the deal.,An employee gets a proposed fixed hourly payment for a contracted service and he or she accepts it without bargaining since the payment is reasonable given the effort to be made. It demonstrates contentment with the status quo and the lack of readiness to jeopardize the deal.,3,gpt_5_6_subagent_rowwise,Self-interest
